,Código Departamento,Nombre Departamento,Código Municipio,Nombre Municipio,Tipo: Municipio / Isla / Área no municipalizada,longitud,Latitud,helper,Tipo de Nombre,Significado
826,63,QUINDÍO,63302,GÉNOVA,Municipio,"-75,790402","4,206641",QUINDÍOGÉNOVA,Origen Europeo,Por Génova  Italia 
827,63,QUINDÍO,63401,LA TEBAIDA,Municipio,"-75,786887","4,453755",QUINDÍOLA TEBAIDA,Origen Europeo,"Por región mencionada en clásico latino (""Tebaida"" de Estacio)  "
828,63,QUINDÍO,63470,MONTENEGRO,Municipio,"-75,749827","4,565057",QUINDÍOMONTENEGRO,Origen Europeo,Por la región europea de Montenegro.
829,63,QUINDÍO,63548,PIJAO,Municipio,"-75,703329","4,335036",QUINDÍOPIJAO,Origen Indigena,"Nombre de la etnia pijao, antiguos habitantes de la zona"
830,63,QUINDÍO,63594,QUIMBAYA,Municipio,"-75,765074","4,624387",QUINDÍOQUIMBAYA,Origen Indigena,Nombre de la cultura indígena precolombina quimbaya
831,63,QUINDÍO,63690,SALENTO,Municipio,"-75,570844","4,637157",QUINDÍOSALENTO,Origen Europeo,Por Salento  Italia 
832,66,RISARALDA,66001,PEREIRA,Municipio,"-75,719711","4,804985",RISARALDAPEREIRA,Origen Indigena,Nombre indígena desvirtuado
833,66,RISARALDA,66045,APÍA,Municipio,"-75,942356","5,106526",RISARALDAAPÍA,Origen Indigena,"Nombre de la etnia indígena apias, antiguos habitantes"
834,66,RISARALDA,66075,BALBOA,Municipio,"-75,958663","4,949096",RISARALDABALBOA,Origen por nombre de una persona,En honor a Vasco Núñez de Balboa descubridor del Pacífico
835,66,RISARALDA,66088,BELÉN DE UMBRÍA,Municipio,"-75,868334","5,200793",RISARALDABELÉN DE UMBRÍA,Origen Europeo,Por Umbría  Italia (región) 
836,66,RISARALDA,66170,DOSQUEBRADAS,Municipio,"-75,675371","4,833131",RISARALDADOSQUEBRADAS,Origen Natural,Por estar entre dos quebradas.
837,66,RISARALDA,66318,GUÁTICA,Municipio,"-75,799005","5,315367",RISARALDAGUÁTICA,Origen Indigena,"Nombre de etnia caribe, grupo guática o guátiquas"
838,66,RISARALDA,66383,LA CELIA,Municipio,"-76,0032","5,002787",RISARALDALA CELIA,Origen por nombre de una persona,Por comerciante llamada Celia
839,66,RISARALDA,66400,LA VIRGINIA,Municipio,"-75,880394","4,896624",RISARALDALA VIRGINIA,Origen Religioso,Referencia a la Virgen María  
840,66,RISARALDA,66440,MARSELLA,Municipio,"-75,73879","4,935771",RISARALDAMARSELLA,Origen Europeo,Por Marsella  Francia 
841,66,RISARALDA,66456,MISTRATÓ,Municipio,"-75,882886","5,297039",RISARALDAMISTRATÓ,Origen Indigena,Nombre indígena; castellanización de expresión embera para 'río de las loras'
842,66,RISARALDA,66572,PUEBLO RICO,Municipio,"-76,030801","5,222043",RISARALDAPUEBLO RICO,Origen Natural,Por las riquezas naturales y agropecuarias.
843,66,RISARALDA,66594,QUINCHÍA,Municipio,"-75,730431","5,340456",RISARALDAQUINCHÍA,Origen Indigena,"Nombre indígena, deriva de 'quinchos' (cercado de guadua con cráneos humanos)"
844,66,RISARALDA,66682,SANTA ROSA DE CABAL,Municipio,"-75,623268","4,876271",RISARALDASANTA ROSA DE CABAL,Origen Religioso,En honor a Santa Rosa de Lima y prócer José María Cabal  
845,66,RISARALDA,66687,SANTUARIO,Municipio,"-75,964628","5,074911",RISARALDASANTUARIO,Origen Religioso,Por santuario católico en la zona
846,68,SANTANDER,68001,BUCARAMANGA,Municipio,"-73,132562","7,11647",SANTANDERBUCARAMANGA,Origen Indigena,"Nombre de origen indígena, raíces y significado discutidos, ciudad fundada sobre un antiguo asentamiento indígena"
847,68,SANTANDER,68013,AGUADA,Municipio,"-73,523132","6,162355",SANTANDERAGUADA,Origen Natural,Por abundancia de aguas o fuentes
848,68,SANTANDER,68020,ALBANIA,Municipio,"-73,91336","5,759166",SANTANDERALBANIA,0,
849,68,SANTANDER,68051,ARATOCA,Municipio,"-73,01786","6,694418",SANTANDERARATOCA,0,
850,68,SANTANDER,68077,BARBOSA,Municipio,"-73,615965","5,932531",SANTANDERBARBOSA,Origen por nombre de una persona,Por Heliodoro Barbosa encomendero colonial
851,68,SANTANDER,68079,BARICHARA,Municipio,"-73,223047","6,634111",SANTANDERBARICHARA,Origen Indigena,Posible origen indígena en nombre de pueblo
852,68,SANTANDER,68081,BARRANCABERMEJA,Municipio,"-73,849243","7,064857",SANTANDERBARRANCABERMEJA,Origen Indigena,Nombre con raíces indígenas guanes; ciudad petrolera y puerto fluvial
853,68,SANTANDER,68092,BETULIA,Municipio,"-73,283669","6,899525",SANTANDERBETULIA,Origen Religioso,Por ciudad bíblica de Betulia  
854,68,SANTANDER,68101,BOLÍVAR,Municipio,"-73,771346","5,988953",SANTANDERBOLÍVAR,Origen por nombre de una persona,Por Simón Bolívar
855,68,SANTANDER,68121,CABRERA,Municipio,"-73,246475","6,592118",SANTANDERCABRERA,Origen Natural,Algunos dicen por abundancia de cabras
856,68,SANTANDER,68132,CALIFORNIA,Municipio,"-72,946491","7,347989",SANTANDERCALIFORNIA,Origen Europeo,Por estado de California  Estados Unidos 
857,68,SANTANDER,68147,CAPITANEJO,Municipio,"-72,695427","6,527394",SANTANDERCAPITANEJO,Origen Indigena,Nombrado por el cacique indígena Capitán.
858,68,SANTANDER,68152,CARCASÍ,Municipio,"-72,627099","6,629016",SANTANDERCARCASÍ,Origen Indigena,"Nombre derivado de grupo indígena de los carcasíes, con iglesia colonial antigua"
859,68,SANTANDER,68160,CEPITÁ,Municipio,"-72,973536","6,753518",SANTANDERCEPITÁ,Origen Indigena,"Nombre indígena chitarero, pueblo en el páramo de Santurbán"
860,68,SANTANDER,68162,CERRITO,Municipio,"-72,694851","6,840405",SANTANDERCERRITO,Origen Natural,Por los pequeños cerros que rodean el municipio.
861,68,SANTANDER,68167,CHARALÁ,Municipio,"-73,146873","6,284339",SANTANDERCHARALÁ,Origen Indigena,Palabra indígena que significa “tierra de pescadores”.
862,68,SANTANDER,68169,CHARTA,Municipio,"-72,968798","7,28082",SANTANDERCHARTA,Origen Indigena,"Nombre indígena ligado a líder cacique, primera misa en región"
863,68,SANTANDER,68176,CHIMA,Municipio,"-73,373656","6,344348",SANTANDERCHIMA,Origen Indigena,"Nombre indígena, situado en serranía de Yariguíes"
864,68,SANTANDER,68179,CHIPATÁ,Municipio,"-73,637111","6,062521",SANTANDERCHIPATÁ,Origen Indigena,"Primer lugar de la región donde se ofició misa, nombre indígena"
865,68,SANTANDER,68190,CIMITARRA,Municipio,"-73,953011","6,320886",SANTANDERCIMITARRA,Origen Natural,Por la forma de cimitarra (espada) del río que cruza la zona.
866,68,SANTANDER,68207,CONCEPCIÓN,Municipio,"-72,694567","6,768908",SANTANDERCONCEPCIÓN,Origen Religioso,Por la Inmaculada Concepción (advocación mariana)  
867,68,SANTANDER,68209,CONFINES,Municipio,"-73,240554","6,357327",SANTANDERCONFINES,Otro Origen,Por estar en el límite o “confín” de dos provincias.
868,68,SANTANDER,68211,CONTRATACIÓN,Municipio,"-73,474426","6,290561",SANTANDERCONTRATACIÓN,Origen Indigena,"Nombre relacionado a lugar en provincia Guanentá, posible origen indígena"
869,68,SANTANDER,68217,COROMORO,Municipio,"-73,040816","6,294999",SANTANDERCOROMORO,Origen Indigena,"Nombre indígena, asociado a guerrillas de independencia"
870,68,SANTANDER,68229,CURITÍ,Municipio,"-73,069383","6,605099",SANTANDERCURITÍ,Origen Indigena,"Nombre indígena guane, significado incierto"
871,68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,Municipio,"-73,51066","6,700038",SANTANDEREL CARMEN DE CHUCURÍ,Origen Indigena,"Nombre derivado de río Chucurí, de origen indígena"
872,68,SANTANDER,68245,EL GUACAMAYO,Municipio,"-73,496908","6,245111",SANTANDEREL GUACAMAYO,Origen Natural,Por el ave guacamayo (psitácido)
873,68,SANTANDER,68250,EL PEÑÓN,Municipio,"-73,815532","6,05537",SANTANDEREL PEÑÓN,Origen Natural,Por las formaciones rocosas o peñones de su territorio.
874,68,SANTANDER,68255,EL PLAYÓN,Municipio,"-73,20287","7,470715",SANTANDEREL PLAYÓN,Origen Natural,Por los playones o zonas arenosas del río.
875,68,SANTANDER,68264,ENCINO,Municipio,"-73,098749","6,137429",SANTANDERENCINO,Origen Natural,Por los bosques de encino de la región.
876,68,SANTANDER,68266,ENCISO,Municipio,"-72,699647","6,668034",SANTANDERENCISO,Origen por nombre de una persona,En honor a Juan de Enciso poeta o fundador.
877,68,SANTANDER,68271,FLORIÁN,Municipio,"-73,97143","5,804659",SANTANDERFLORIÁN,Origen por nombre de una persona,Por Ezequiel Florián propietario original
878,68,SANTANDER,68276,FLORIDABLANCA,Municipio,"-73,099104","7,072329",SANTANDERFLORIDABLANCA,Origen Natural,Homenaje al conde de Floridablanca; no refiere flor directamente
879,68,SANTANDER,68296,GALÁN,Municipio,"-73,287769","6,638423",SANTANDERGALÁN,Origen Indigena,"Nombre de héroe de independencia, población con historia indígena"
880,68,SANTANDER,68298,GÁMBITA,Municipio,"-73,344185","5,945998",SANTANDERGÁMBITA,Origen Indigena,"Nombre indígena, pueblo pintoresco de la provincia de Comunera"
881,68,SANTANDER,68307,GIRÓN,Municipio,"-73,166832","7,070432",SANTANDERGIRÓN,Origen por nombre de una persona,Por Sancho Girón de Narváez presidente colonial
882,68,SANTANDER,68318,GUACA,Municipio,"-72,856322","6,876563",SANTANDERGUACA,Origen Indigena,Nombre indígena convertido en sustantivo castellano
883,68,SANTANDER,68320,GUADALUPE,Municipio,"-73,419292","6,245847",SANTANDERGUADALUPE,Origen Religioso,En honor a la Virgen de Guadalupe  
884,68,SANTANDER,68322,GUAPOTÁ,Municipio,"-73,320732","6,308635",SANTANDERGUAPOTÁ,Origen Indigena,"Palabra chibcha: ""guapotá"" significa ""nuestra labranza""."
885,68,SANTANDER,68324,GUAVATÁ,Municipio,"-73,700906","5,954348",SANTANDERGUAVATÁ,Origen Indigena,Guavatá palabra chibcha: “labranza de nuestro cacique”
886,68,SANTANDER,68327,GÜEPSA,Municipio,"-73,575146","6,025013",SANTANDERGÜEPSA,Origen Indigena,"Nombre indígena, en límites de muiscas y guanes"
887,68,SANTANDER,68344,HATO,Municipio,"-73,308399","6,543957",SANTANDERHATO,Origen Natural,Por la existencia de hatos (extensiones de ganado) en la región.
888,68,SANTANDER,68368,JESÚS MARÍA,Municipio,"-73,783396","5,876497",SANTANDERJESÚS MARÍA,Origen Religioso,Doble homenaje a Jesús y la Virgen María  
889,68,SANTANDER,68370,JORDÁN,Municipio,"-73,096053","6,732727",SANTANDERJORDÁN,Origen Religioso,Por el río bíblico Jordán  
890,68,SANTANDER,68377,LA BELLEZA,Municipio,"-73,965494","5,85925",SANTANDERLA BELLEZA,Otro Origen,Por lo hermoso del lugar; puesto así por el párroco durante la fundación
891,68,SANTANDER,68385,LANDÁZURI,Municipio,"-73,811359","6,218812",SANTANDERLANDÁZURI,Origen por nombre de una persona,Por José María Landázuri colono y fundador
892,68,SANTANDER,68397,LA PAZ,Municipio,"-73,58959","6,178509",SANTANDERLA PAZ,Otro Origen,Por el deseo de paz entre comunidades vecinas.
893,68,SANTANDER,68406,LEBRIJA,Municipio,"-73,219524","7,113351",SANTANDERLEBRIJA,Origen por nombre de una persona,Por Antonio de Lebrija nieto del humanista español
894,68,SANTANDER,68418,LOS SANTOS,Municipio,"-73,102739","6,755203",SANTANDERLOS SANTOS,Origen Religioso,Por pluralidad de santos católicos  
895,68,SANTANDER,68425,MACARAVITA,Municipio,"-72,593105","6,50658",SANTANDERMACARAVITA,Origen Indigena,"Nombre indígena muisca, significado incierto"
896,68,SANTANDER,68432,MÁLAGA,Municipio,"-72,732089","6,703081",SANTANDERMÁLAGA,Origen Europeo,En homenaje a Málaga  Andalucía España 
897,68,SANTANDER,68444,MATANZA,Municipio,"-73,015566","7,323175",SANTANDERMATANZA,Origen Indigena,En honor al cacique Matanza; no por masacre
898,68,SANTANDER,68464,MOGOTES,Municipio,"-72,969807","6,475246",SANTANDERMOGOTES,Origen Natural,Por los mogotes o colinas pronunciadas que rodean el municipio.
899,68,SANTANDER,68468,MOLAGAVITA,Municipio,"-72,809175","6,67432",SANTANDERMOLAGAVITA,Origen Indigena,"Nombre indígena muisca, población remota en la provincia García Rovira"
900,68,SANTANDER,68498,OCAMONTE,Municipio,"-73,122563","6,339988",SANTANDEROCAMONTE,Origen Indigena,Nombre de origen indígena local sin significado exacto conocido.
901,68,SANTANDER,68500,OIBA,Municipio,"-73,299791","6,26521",SANTANDEROIBA,Origen Indigena,Nombre de cacique local indígena
902,68,SANTANDER,68502,ONZAGA,Municipio,"-72,816766","6,344104",SANTANDERONZAGA,Origen Indigena,Del lenguaje guane que significa “lugar frío y ventoso”.
903,68,SANTANDER,68522,PALMAR,Municipio,"-73,29109","6,537789",SANTANDERPALMAR,Origen Natural,Por abundancia de palmas
904,68,SANTANDER,68524,PALMAS DEL SOCORRO,Municipio,"-73,287764","6,406139",SANTANDERPALMAS DEL SOCORRO,Origen Natural,Por palmas de la región
905,68,SANTANDER,68533,PÁRAMO,Municipio,"-73,17022","6,416811",SANTANDERPÁRAMO,Origen Natural,Por la vegetación de páramo característica de la región.
906,68,SANTANDER,68547,PIEDECUESTA,Municipio,"-73,054795","6,997245",SANTANDERPIEDECUESTA,Origen Indigena,Del muisca “piedra cerca de la quebrada o río”.
907,68,SANTANDER,68549,PINCHOTE,Municipio,"-73,174209","6,531552",SANTANDERPINCHOTE,Origen Indigena,De vocablos indígenas para lugar de lagunas.
908,68,SANTANDER,68572,PUENTE NACIONAL,Municipio,"-73,677567","5,878381",SANTANDERPUENTE NACIONAL,Otro Origen,Por el puente que une las regiones en un paso importante.
909,68,SANTANDER,68573,PUERTO PARRA,Municipio,"-74,056129","6,650785",SANTANDERPUERTO PARRA,Origen Natural,Por estar ubicado en la región del río Parra.
910,68,SANTANDER,68575,PUERTO WILCHES,Municipio,"-73,899909","7,344057",SANTANDERPUERTO WILCHES,Origen por nombre de una persona,En honor a una familia significativa local. líder local.
911,68,SANTANDER,68615,RIONEGRO,Municipio,"-73,150177","7,265014",SANTANDERRIONEGRO,Origen Natural,Por el río negro que aparece en la zona.
912,68,SANTANDER,68655,SABANA DE TORRES,Municipio,"-73,49906","7,391919",SANTANDERSABANA DE TORRES,Origen Natural,Por las sabanas en la zona y la geografía llana. colono fundador.
913,68,SANTANDER,68669,SAN ANDRÉS,Municipio,"-72,848864","6,811511",SANTANDERSAN ANDRÉS,Origen Religioso,Patrocinado por San Andrés apóstol  
914,68,SANTANDER,68673,SAN BENITO,Municipio,"-73,50907","6,126656",SANTANDERSAN BENITO,Origen Religioso,En honor a San Benito Abad
915,68,SANTANDER,68679,SAN GIL,Municipio,"-73,134776","6,551952",SANTANDERSAN GIL,Origen Religioso,En honor a San Gil  
916,68,SANTANDER,68682,SAN JOAQUÍN,Municipio,"-72,867638","6,427548",SANTANDERSAN JOAQUÍN,Origen Religioso,Por San Joaquín figura religiosa.
917,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,Municipio,"-72,733616","6,658995",SANTANDERSAN JOSÉ DE MIRANDA,Origen Religioso,Patrocinado por San José  
918,68,SANTANDER,68686,SAN MIGUEL,Municipio,"-72,644123","6,575315",SANTANDERSAN MIGUEL,Origen Religioso,En honor al Arcángel San Miguel  
919,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,Municipio,"-73,411024","6,880383",SANTANDERSAN VICENTE DE CHUCURÍ,Origen Religioso,En honor a San Vicente Ferrer  
920,68,SANTANDER,68705,SANTA BÁRBARA,Municipio,"-72,907445","6,990996",SANTANDERSANTA BÁRBARA,Origen Religioso,En honor a Santa Bárbara  
921,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,Municipio,"-73,616716","6,339565",SANTANDERSANTA HELENA DEL OPÓN,Origen Religioso,En honor a Santa Helena de Constantinopla  
922,68,SANTANDER,68745,SIMACOTA,Municipio,"-73,337368","6,443469",SANTANDERSIMACOTA,Origen Indigena,De origen indígenas guane.
923,68,SANTANDER,68755,SOCORRO,Municipio,"-73,261198","6,46387",SANTANDERSOCORRO,Origen Religioso,En honor a la Virgen del Socorro  
924,68,SANTANDER,68770,SUAITA,Municipio,"-73,44165","6,101329",SANTANDERSUAITA,0,
925,68,SANTANDER,68773,SUCRE,Municipio,"-73,790975","5,918743",SANTANDERSUCRE,Origen por nombre de una persona,En honor al prócer Antonio José de Sucre.
926,68,SANTANDER,68780,SURATÁ,Municipio,"-72,984232","7,36658",SANTANDERSURATÁ,Origen Indigena,"Nombre indígena, pueblo en la provincia de Soto Norte, con presencia histórica de la cultura indígena"
927,68,SANTANDER,68820,TONA,Municipio,"-72,967023","7,201417",SANTANDERTONA,Origen Indigena,Del pueblo guane.
928,68,SANTANDER,68855,VALLE DE SAN JOSÉ,Municipio,"-73,143507","6,448028",SANTANDERVALLE DE SAN JOSÉ,Origen Religioso,Patrocinado por San José  
929,68,SANTANDER,68861,VÉLEZ,Municipio,"-73,672447","6,009275",SANTANDERVÉLEZ,Origen Europeo,Por Vélez  España 
930,68,SANTANDER,68867,VETAS,Municipio,"-72,871041","7,30981",SANTANDERVETAS,Origen Natural,Por sus vetas de minerales en minas.
931,68,SANTANDER,68872,VILLANUEVA,Municipio,"-73,174307","6,670078",SANTANDERVILLANUEVA,Otro Origen,Por su reciente fundación.
932,68,SANTANDER,68895,ZAPATOCA,Municipio,"-73,268034","6,814387",SANTANDERZAPATOCA,Origen Indigena,"Toponimia guane, nombre del cacique Zapatoca"
933,70,SUCRE,70001,SINCELEJO,Municipio,"-75,395445","9,302322",SUCRESINCELEJO,Origen Indigena,"Diminutivo de ""Since"""
934,70,SUCRE,70110,BUENAVISTA,Municipio,"-74,972827","9,319794",SUCREBUENAVISTA,Origen Natural,Por los hermosos paisajes que se pueden ver desde allí.
935,70,SUCRE,70124,CAIMITO,Municipio,"-75,117141","8,789324",SUCRECAIMITO,Origen Natural,Por el árbol caimito (Chrysophyllum cainito
936,70,SUCRE,70204,COLOSÓ,Municipio,"-75,353256","9,494192",SUCRECOLOSÓ,Origen Indigena,Nombre indígena local sin significado claro.
937,70,SUCRE,70215,COROZAL,Municipio,"-75,293048","9,318749",SUCRECOROZAL,Origen Indigena,Nombre indígena con significado posible
938,70,SUCRE,70221,COVEÑAS,Municipio,"-75,680158","9,402779",SUCRECOVEÑAS,Origen Europeo,Por hacienda que deriva de Cobeña  Madrid España 
939,70,SUCRE,70230,CHALÁN,Municipio,"-75,312697","9,545352",SUCRECHALÁN,Origen Indigena,Nombre relacionado a población indígena precolombina.
940,70,SUCRE,70233,EL ROBLE,Municipio,"-75,198378","9,100647",SUCREEL ROBLE,Origen Natural,Por los árboles de roble que había en el área.
941,70,SUCRE,70235,GALERAS,Municipio,"-75,04959","9,160379",SUCREGALERAS,Origen Natural,Por los cerros o galerías de montañas de la zona.
942,70,SUCRE,70265,GUARANDA,Municipio,"-74,537749","8,468556",SUCREGUARANDA,Origen Indigena,Por el pueblo indígena guaranda o topónimo ancestral
943,70,SUCRE,70400,LA UNIÓN,Municipio,"-75,276056","8,853975",SUCRELA UNIÓN,Otro Origen,Por el acuerdo o unión de comunidades en la región.
944,70,SUCRE,70418,LOS PALMITOS,Municipio,"-75,268716","9,380269",SUCRELOS PALMITOS,Origen Natural,Por el palmar de Sabal mauritiiformis
945,70,SUCRE,70429,MAJAGUAL,Municipio,"-74,628077","8,541163",SUCREMAJAGUAL,Origen Natural,Por el árbol majagua (origen taíno)
946,70,SUCRE,70473,MORROA,Municipio,"-75,305949","9,331395",SUCREMORROA,Origen Indigena,Nombre de la etnia indígena Morúa o de palabra local.
947,70,SUCRE,70508,OVEJAS,Municipio,"-75,229037","9,527176",SUCREOVEJAS,Origen Natural,Por abundancia de ovejas y nombre previo de hacienda
948,70,SUCRE,70523,PALMITO,Municipio,"-75,541264","9,333157",SUCREPALMITO,Origen Natural,Por la abundancia de palmas pequeñas o “palmitos” en la zona.
949,70,SUCRE,70670,SAMPUÉS,Municipio,"-75,380222","9,183193",SUCRESAMPUÉS,Origen Indigena,Nombre indígena relacionado con poblaciones ancestrales.
950,70,SUCRE,70678,SAN BENITO ABAD,Municipio,"-75,031089","8,930108",SUCRESAN BENITO ABAD,Origen Religioso,En honor a San Benito Abad cascada emblemática.
951,70,SUCRE,70702,SAN JUAN DE BETULIA,Municipio,"-75,243565","9,273066",SUCRESAN JUAN DE BETULIA,Origen Religioso,Por ciudad bíblica de Betulia  
952,70,SUCRE,70708,SAN MARCOS,Municipio,"-75,133831","8,661774",SUCRESAN MARCOS,Origen Religioso,En honor a San Marcos  
953,70,SUCRE,70713,SAN ONOFRE,Municipio,"-75,522398","9,736955",SUCRESAN ONOFRE,Origen Religioso,En honor a San Onofre  
954,70,SUCRE,70717,SAN PEDRO,Municipio,"-75,063647","9,39625",SUCRESAN PEDRO,Origen Religioso,En honor a San Pedro apóstol  
955,70,SUCRE,70742,SAN LUIS DE SINCÉ,Municipio,"-75,145999","9,244308",SUCRESAN LUIS DE SINCÉ,Origen Religioso,Por San Luis
956,70,SUCRE,70771,SUCRE,Municipio,"-74,723175","8,811737",SUCRESUCRE,Origen por nombre de una persona,En honor a Antonio José de Sucre.
957,70,SUCRE,70820,SANTIAGO DE TOLÚ,Municipio,"-75,581112","9,525387",SUCRESANTIAGO DE TOLÚ,Origen Religioso,Por Santiago Apóstol y la gente tolú. patrona local.
958,70,SUCRE,70823,SAN JOSÉ DE TOLUVIEJO,Municipio,"-75,44085","9,451819",SUCRESAN JOSÉ DE TOLUVIEJO,Origen Religioso,En honor a San José. uno de los abuelos de Jesús.
959,73,TOLIMA,73001,IBAGUÉ,Municipio,"-75,19425","4,432248",TOLIMAIBAGUÉ,Origen Indigena,Nombre pijao que alude a un cacique o mujer indígena
960,73,TOLIMA,73024,ALPUJARRA,Municipio,"-74,9329","3,391548",TOLIMAALPUJARRA,Origen Europeo,En homenaje a La Alpujarra  Andalucía España 
961,73,TOLIMA,73026,ALVARADO,Municipio,"-74,953418","4,567356",TOLIMAALVARADO,Origen por nombre de una persona,En honor a Pedro de Alvarado capitán de conquista
962,73,TOLIMA,73030,AMBALEMA,Municipio,"-74,764429","4,782682",TOLIMAAMBALEMA,Origen Indigena,Nombre panche
963,73,TOLIMA,73043,ANZOÁTEGUI,Municipio,"-75,093772","4,631756",TOLIMAANZOÁTEGUI,Origen por nombre de una persona,En honor a José Antonio Anzoátegui héroe de Boyacá
964,73,TOLIMA,73055,ARMERO,Municipio,"-74,884438","5,030744",TOLIMAARMERO,Origen por nombre de una persona,Por José León Armero prócer de independencia
965,73,TOLIMA,73067,ATACO,Municipio,"-75,382545","3,590591",TOLIMAATACO,Origen Indigena,Nombre indígena pijao que significa 'lugar de laguna seca'
966,73,TOLIMA,73124,CAJAMARCA,Municipio,"-75,431971","4,438812",TOLIMACAJAMARCA,Origen Europeo,Por ciudad Cajamarca  Perú 
967,73,TOLIMA,73148,CARMEN DE APICALÁ,Municipio,"-74,717633","4,152334",TOLIMACARMEN DE APICALÁ,Origen Religioso,En honor a la Virgen del Carmen  
968,73,TOLIMA,73152,CASABIANCA,Municipio,"-75,120966","5,078465",TOLIMACASABIANCA,Origen por nombre de una persona,Por general Manuel Casabianca
969,73,TOLIMA,73168,CHAPARRAL,Municipio,"-75,480765","3,722918",TOLIMACHAPARRAL,Origen Natural,Por el arbusto chaparro (Curatella americana)
970,73,TOLIMA,73200,COELLO,Municipio,"-74,898464","4,287276",TOLIMACOELLO,Origen Indigena,"Nombre indígena, asentamiento de origen pijao"
971,73,TOLIMA,73217,COYAIMA,Municipio,"-75,193862","3,798036",TOLIMACOYAIMA,Origen Indigena,Nombre del cacique indígena Coyaima.
972,73,TOLIMA,73226,CUNDAY,Municipio,"-74,692227","4,059259",TOLIMACUNDAY,Origen Indigena,"Nombre panche, pueblo histórico en las tierras llanas"
973,73,TOLIMA,73236,DOLORES,Municipio,"-74,896761","3,539072",TOLIMADOLORES,Origen Religioso,En honor a Nuestra Señora de los Dolores.
974,73,TOLIMA,73268,ESPINAL,Municipio,"-74,885446","4,151314",TOLIMAESPINAL,Origen Indigena,"Nombre de origen indígena pijao, aunque significado incierto"
975,73,TOLIMA,73270,FALAN,Municipio,"-74,953007","5,123104",TOLIMAFALAN,Origen por nombre de una persona,Por Diego Fallon Carrión ingeniero y poeta
976,73,TOLIMA,73275,FLANDES,Municipio,"-74,818763","4,276373",TOLIMAFLANDES,Origen Europeo,Por región de Flandes (hoy Bélgica/Francia)  
977,73,TOLIMA,73283,FRESNO,Municipio,"-75,035722","5,153576",TOLIMAFRESNO,Origen Natural,Por los árboles de fresno de la región.
978,73,TOLIMA,73319,GUAMO,Municipio,"-74,968135","4,030992",TOLIMAGUAMO,Origen Natural,Por el árbol guamo (Inga spuria)
979,73,TOLIMA,73347,HERVEO,Municipio,"-75,177151","5,080228",TOLIMAHERVEO,Origen Indigena,De la voz indígena Herveo
980,73,TOLIMA,73349,HONDA,Municipio,"-74,75699","5,211816",TOLIMAHONDA,Origen Indigena,Nombre colonial con precedente indígena panche
981,73,TOLIMA,73352,ICONONZO,Municipio,"-74,531969","4,176487",TOLIMAICONONZO,Origen Indigena,Nombre pijao que significa 'laguna del tigre'
982,73,TOLIMA,73408,LÉRIDA,Municipio,"-74,910716","4,862046",TOLIMALÉRIDA,Origen Europeo,Por Lérida  España 
983,73,TOLIMA,73411,LÍBANO,Municipio,"-75,061959","4,92042",TOLIMALÍBANO,Origen Europeo,En referencia al país Líbano  
984,73,TOLIMA,73443,SAN SEBASTIÁN DE MARIQUITA,Municipio,"-74,889276","5,199708",TOLIMASAN SEBASTIÁN DE MARIQUITA,Origen Religioso,Por San Sebastián santo católico.
985,73,TOLIMA,73449,MELGAR,Municipio,"-74,641317","4,203655",TOLIMAMELGAR,Origen por nombre de una persona,En homenaje a José María Melgar
986,73,TOLIMA,73461,MURILLO,Municipio,"-75,171022","4,874341",TOLIMAMURILLO,Origen por nombre de una persona,Por expresidente Manuel Murillo Toro
987,73,TOLIMA,73483,NATAGAIMA,Municipio,"-75,093182","3,624324",TOLIMANATAGAIMA,Origen Indigena,Por los pueblos indígenas nataga y gaima prócer de la independencia.
988,73,TOLIMA,73504,ORTEGA,Municipio,"-75,222601","3,934916",TOLIMAORTEGA,Origen por nombre de una persona,En honor al capitán Juan de Ortega y Carrillo
989,73,TOLIMA,73520,PALOCABILDO,Municipio,"-75,022167","5,120918",TOLIMAPALOCABILDO,Otro Origen,Por una reunión de cabildo debajo de un palo
990,73,TOLIMA,73547,PIEDRAS,Municipio,"-74,878106","4,543951",TOLIMAPIEDRAS,Origen Natural,Por las formaciones rocosas que caracterizan el territorio.
991,73,TOLIMA,73555,PLANADAS,Municipio,"-75,644163","3,197911",TOLIMAPLANADAS,Origen Natural,Por sus amplias planicies agrícolas.
992,73,TOLIMA,73563,PRADO,Municipio,"-74,927447","3,750939",TOLIMAPRADO,Origen Natural,Por las praderas o pastizales del lugar.
993,73,TOLIMA,73585,PURIFICACIÓN,Municipio,"-74,935555","3,857246",TOLIMAPURIFICACIÓN,Origen Religioso,En referencia a la Purificación de la Virgen María.
994,73,TOLIMA,73616,RIOBLANCO,Municipio,"-75,644069","3,529932",TOLIMARIOBLANCO,Origen Natural,Por el río blanco que cruza el municipio.
995,73,TOLIMA,73622,RONCESVALLES,Municipio,"-75,605959","4,011567",TOLIMARONCESVALLES,Origen Europeo,Por Roncesvalles  Francia 
996,73,TOLIMA,73624,ROVIRA,Municipio,"-75,240648","4,239019",TOLIMAROVIRA,Origen por nombre de una persona,Por Custodio García Rovira líder y general
